,FR1A__PSD_06_location_last.lat,FR1A__PSD_06_location_last.lon,FR1A__Diagnose_01__UH_Timestamp_first.text,FASCAN__ESP_21__ESP_v_Signal_last
1613,48.782900000000005,11.42542,2021-09-30T12:58:13,0.0
1614,48.782900000000005,11.42542,2021-09-30T12:58:16,0.0
1615,48.782900000000005,11.42542,2021-09-30T12:58:21,0.0
1616,48.782900000000005,11.42542,2021-09-30T12:58:28,0.0
1617,48.782900000000005,11.42542,2021-09-30T12:58:30,0.0
1618,48.782900000000005,11.42542,2021-09-30T12:58:31,0.0
1619,48.782900000000005,11.42542,2021-09-30T12:58:33,0.0
1620,48.782900000000005,11.42542,2021-09-30T12:58:40,0.0
1621,48.782900000000005,11.42542,2021-09-30T12:58:46,0.0
1622,48.782900000000005,11.42542,2021-09-30T12:58:50,0.0
1623,48.782900000000005,11.42542,2021-09-30T12:58:51,0.0
1624,48.782900000000005,11.42542,2021-09-30T12:58:54,0.0
1625,48.782900000000005,11.42542,2021-09-30T12:58:58,0.0
1626,48.782900000000005,11.42542,2021-09-30T12:59:20,0.0
1627,48.782900000000005,11.42542,2021-09-30T12:59:21,0.0
1628,48.782900000000005,11.42542,2021-09-30T12:59:30,0.0
1629,48.782900000000005,11.42542,2021-09-30T12:59:39,0.0
1630,48.782900000000005,11.42542,2021-09-30T12:59:41,0.0
1631,48.782900000000005,11.42542,2021-09-30T13:00:26,0.0
1632,48.782900000000005,11.42542,2021-09-30T13:00:41,0.0
1633,48.782900000000005,11.42542,2021-09-30T13:00:47,0.0
1634,48.782900000000005,11.42542,2021-09-30T13:01:02,0.0
1635,48.782900000000005,11.42542,2021-09-30T13:01:08,0.0
1636,48.782900000000005,11.42542,2021-09-30T13:01:16,0.0
1637,48.782900000000005,11.42542,2021-09-30T13:01:16,0.0
1638,48.782900000000005,11.42542,2021-09-30T13:01:16,0.0
1639,48.782900000000005,11.42542,2021-09-30T13:01:16,0.0
1640,48.782900000000005,11.42542,2021-09-30T13:01:16,0.0
1641,48.782900000000005,11.42542,2021-09-30T13:01:16,0.0
1642,48.782900000000005,11.42542,2021-09-30T13:01:16,0.0
1643,48.782900000000005,11.42542,2021-09-30T13:01:16,0.0
1644,48.782900000000005,11.42542,2021-09-30T13:01:16,0.0
1645,48.782900000000005,11.42542,2021-09-30T13:01:16,0.0
1646,48.782900000000005,11.42542,2021-09-30T13:01:16,0.0
1647,48.782900000000005,11.42542,2021-09-30T13:01:16,0.0
1648,48.782900000000005,11.42542,2021-09-30T13:01:16,0.0
1649,48.782900000000005,11.42542,2021-10-04T03:58:38,0.0
1650,48.782900000000005,11.42542,2021-10-04T03:58:48,3.43
1651,48.782900000000005,11.42542,2021-10-04T03:59:02,40.9
1652,48.782900000000005,11.42542,2021-10-04T03:59:03,41.52
1653,48.78329,11.423580000000001,2021-10-04T03:59:13,42.59
1654,48.78399,11.422580000000002,2021-10-04T03:59:21,44.62
1655,48.785590000000006,11.42187,2021-10-04T04:00:21,0.0
1656,48.785590000000006,11.42187,2021-10-04T04:00:22,0.0
1657,48.785590000000006,11.42187,2021-10-04T04:00:26,0.0
1658,48.785590000000006,11.42187,2021-10-04T04:00:29,0.0
1659,48.785590000000006,11.42187,2021-10-04T04:00:54,0.0
1660,48.785590000000006,11.42187,2021-10-04T04:00:55,0.0
1661,48.785590000000006,11.42187,2021-10-04T04:01:02,2.05
1662,48.785320000000006,11.421550000000002,2021-10-04T04:01:17,0.0
1663,48.785320000000006,11.421550000000002,2021-10-04T04:01:41,0.0
1664,48.785320000000006,11.421550000000002,2021-10-04T04:01:43,0.0
1665,48.785320000000006,11.421550000000002,2021-10-04T04:01:51,0.0
1666,48.785320000000006,11.421550000000002,2021-10-04T04:02:28,0.0
1667,48.785320000000006,11.421550000000002,2021-10-04T04:02:31,0.0
1668,48.785320000000006,11.421550000000002,2021-10-04T04:02:33,0.0
1669,48.785320000000006,11.421550000000002,2021-10-04T04:02:40,0.0
1670,48.785320000000006,11.421550000000002,2021-10-04T04:03:20,0.0
1671,48.785320000000006,11.421550000000002,2021-10-04T04:03:45,0.0
1672,48.785320000000006,11.421550000000002,2021-10-04T04:03:59,0.0
1673,48.785320000000006,11.421550000000002,2021-10-04T04:04:05,0.0
1674,48.785320000000006,11.421550000000002,2021-10-04T04:04:07,0.0
1675,48.785320000000006,11.421550000000002,2021-10-04T04:04:10,0.0
1676,48.785320000000006,11.421550000000002,2021-10-04T04:04:25,0.0
1677,48.785320000000006,11.421550000000002,2021-10-04T04:04:34,0.0
1678,48.785320000000006,11.421550000000002,2021-10-04T04:04:42,0.0
1679,48.785320000000006,11.421550000000002,2021-10-04T04:05:00,0.0
1680,48.785320000000006,11.421550000000002,2021-10-04T04:05:01,0.0
1681,48.785590000000006,11.42187,2021-10-04T04:05:15,0.0
1682,48.785590000000006,11.42187,2021-10-04T04:05:28,0.0
1683,48.785140000000006,11.42223,2021-09-30T06:20:25,
1684,48.785140000000006,11.42223,2021-09-30T06:21:36,0.0
1685,48.785140000000006,11.42223,2021-09-30T06:21:46,0.0
1686,48.785140000000006,11.42223,2021-09-30T06:22:10,0.0
1687,48.785140000000006,11.42223,2021-09-30T06:22:17,0.0
1688,48.785140000000006,11.42223,2021-09-30T06:22:18,0.0
1689,48.785140000000006,11.42223,2021-09-30T06:22:25,0.0
1690,48.785140000000006,11.42223,2021-09-30T06:22:37,0.0
1691,48.785140000000006,11.42223,2021-09-30T06:22:42,0.0
1692,48.785140000000006,11.42223,2021-09-30T06:22:51,0.0
1693,48.785140000000006,11.42223,2021-09-30T06:23:06,0.0
1694,48.785140000000006,11.42223,2021-09-30T06:23:10,0.0
1695,48.785140000000006,11.42223,2021-09-30T06:23:11,0.0
1696,48.785140000000006,11.42223,2021-09-30T06:23:49,0.0
1697,48.785140000000006,11.42223,2021-09-30T06:23:51,0.0
1698,48.785140000000006,11.42223,2021-09-30T06:24:06,0.0
1699,48.785140000000006,11.42223,2021-09-30T06:24:16,0.0
1700,48.785140000000006,11.42223,2021-09-30T06:24:33,0.0
1701,48.785140000000006,11.42223,2021-09-30T06:24:46,0.0
1702,48.785140000000006,11.42223,2021-09-30T06:24:52,0.0
1703,48.785140000000006,11.42223,2021-09-30T06:25:01,0.0
1704,48.785140000000006,11.42223,2021-09-30T06:25:17,0.0
1705,48.785140000000006,11.42223,2021-09-30T06:25:23,0.0
1706,48.785140000000006,11.42223,2021-09-30T06:25:24,0.0
1707,48.785140000000006,11.42223,2021-09-30T06:25:58,0.0
1708,48.785140000000006,11.42223,2021-09-30T06:26:01,0.0
1709,48.785140000000006,11.42223,2021-09-30T06:26:10,0.0
1710,48.785140000000006,11.42223,2021-09-30T06:26:11,0.0
1711,48.785140000000006,11.42223,2021-09-30T06:26:15,0.0
1712,48.785140000000006,11.42223,2021-09-30T06:26:18,0.0
1713,48.785140000000006,11.42223,2021-09-30T06:26:24,0.0
1714,48.785140000000006,11.42223,2021-09-30T06:26:36,0.0
1715,48.785140000000006,11.42223,2021-09-30T06:26:38,0.0
1716,48.785140000000006,11.42223,2021-09-30T06:26:55,0.0
1717,48.785140000000006,11.42223,2021-09-30T06:27:11,0.0
1718,48.785140000000006,11.42223,2021-09-30T06:27:41,0.0
1719,48.785140000000006,11.42223,2021-09-30T06:27:52,0.0
1720,48.785140000000006,11.42223,2021-09-30T06:27:55,0.0
1721,48.785140000000006,11.42223,2021-09-30T06:28:00,0.0
1722,48.785140000000006,11.42223,2021-09-30T06:28:01,0.0
1723,48.785140000000006,11.42223,2021-09-30T06:28:20,0.0
1724,48.785140000000006,11.42223,2021-09-30T06:29:08,0.0
1725,48.785140000000006,11.42223,2021-09-30T06:29:20,0.0
1726,48.785140000000006,11.42223,2021-09-30T06:29:23,0.0
1727,48.785140000000006,11.42223,2021-09-30T06:29:31,0.0
1728,48.785140000000006,11.42223,2021-09-30T06:29:37,0.0
1729,48.785140000000006,11.42223,2021-09-30T06:29:58,0.0
1730,48.785140000000006,11.42223,2021-09-30T06:30:06,0.0
1731,48.785140000000006,11.42223,2021-09-30T06:30:17,0.0
1732,48.785140000000006,11.42223,2021-09-30T06:30:26,0.0
1733,48.785140000000006,11.42223,2021-09-30T06:30:38,0.0
1734,48.785140000000006,11.42223,2021-09-30T06:30:39,0.0
1735,48.785140000000006,11.42223,2021-09-30T06:30:46,0.0
1736,48.785140000000006,11.42223,2021-09-30T06:31:07,0.0
1737,48.785140000000006,11.42223,2021-09-30T06:31:13,0.0
1738,48.785140000000006,11.42223,2021-09-30T06:31:22,0.0
1739,48.785140000000006,11.42223,2021-09-30T06:31:35,0.0
1740,48.785140000000006,11.42223,2021-09-30T06:31:38,0.0
1741,48.785140000000006,11.42223,2021-09-30T06:31:48,0.0
1742,48.785140000000006,11.42223,2021-09-30T06:31:50,0.0
1743,48.785140000000006,11.42223,2021-09-30T06:31:55,0.0
1744,48.785140000000006,11.42223,2021-09-30T06:32:20,0.0
1745,48.785140000000006,11.42223,2021-09-30T06:32:22,0.0
